PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SAMPLE_TYPE,TAXA_ID,TARGET_TAXON,ALGAL_GROUP,ABUNDANCE,BIOVOLUME,DENSITY,IS_DISTINCT
1/10/2025,2021084,NLA_KS-10146,NLA22_KS-10070,7/29/2022,1,KS,PHYX,4008,ACHNANTHIDIUM,DIATOM,46,29137.19,819,1
1/10/2025,2021058,NLA_IN-10274,NLA22_IN-10015,7/28/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,107.94,3,1
1/10/2025,2020729,NLA_MI-10149,NLA22_MI-10004,7/7/2022,1,MI,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,990.89,10,1
1/10/2025,2020982,NLA_MT-10287,NLA22_MT-10035,7/24/2022,1,MT,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,199.67,7,1
1/10/2025,2021188,NLA_NC-10084,NLA22_NC-10028,8/7/2022,1,NC,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,219.72,10,1
1/10/2025,2021646,NLA_NE-10266,NLA22_NE-10102,8/30/2022,1,NE,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,834.55,42,1
1/10/2025,2021593,NLA_OH-10096,NLA22_OH-10031,8/25/2022,1,OH,PHYX,4008,ACHNANTHIDIUM,DIATOM,46,5032.06,159,1
1/10/2025,2020635,NLA_CO-10086,NLA22_CO-10024,6/27/2022,1,CO,PHYX,4008,ACHNANTHIDIUM,DIATOM,20,1059.21,33,1
1/10/2025,2021121,NLA_NM-10020,NLA22_NM-10028,8/2/2022,1,NM,PHYX,4008,ACHNANTHIDIUM,DIATOM,5,872.03,36,1
1/10/2025,2021741,NLA_GA-10157,NLA22_GA-10107,9/14/2022,1,GA,PHYX,4008,ACHNANTHIDIUM,DIATOM,8,7707.47,166,1
1/10/2025,2020348,NLA_TX-10354,NLA22_TX-10136,6/8/2022,1,TX,PHYX,4008,ACHNANTHIDIUM,DIATOM,5,5962.6,86,1
1/10/2025,2021105,NLA_IL-10052,NLA22_IL-10001,8/1/2022,1,IL,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,1675.81,34,1
1/10/2025,2020948,NLA_NH-10051,NLA22_NH-10008,7/21/2022,1,NH,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,535.65,14,1
1/10/2025,2020454,NLA_PA-10084,NLA22_PA-10041,6/16/2022,1,PA,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,1431.81,38,1
1/10/2025,2020903,NLA_NY-10088,NLA22_NY-10052,7/19/2022,1,NY,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,908.44,30,1
1/10/2025,2021802,NLA_WV-10055,NLA22_WV-10029,9/20/2022,1,WV,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,366.06,8,1
1/10/2025,2020617,NLA_UT-10350,NLA22_UT-10019,6/27/2022,1,UT,PHYX,4008,ACHNANTHIDIUM,DIATOM,30,3702.02,98,1
1/10/2025,2021396,NLA_CA-10284,NLA22_CA-10125,8/8/2022,1,CA,PHYX,4008,ACHNANTHIDIUM,DIATOM,286,24971.48,660,1
1/10/2025,2020662,NLA_ND-10263,NLA22_ND-10035,6/29/2022,1,ND,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,101.94,3,1
1/10/2025,2020656,NLA_OH-10019,NES22-10062,6/29/2022,1,OH,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,2091.95,39,1
1/10/2025,2020784,NLA_TN-10023,NES22-10034,7/12/2022,1,TN,PHYX,4008,ACHNANTHIDIUM,DIATOM,11,42083.71,290,1
1/10/2025,2020818,NLA_SD-10347,NLA22_SD-10161,7/13/2022,1,SD,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,425.92,18,1
1/10/2025,2021694,NLA_ND-10178,NLA22_ND-10056,9/7/2022,1,ND,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,522.92,21,1
1/10/2025,2020553,NLA_TX-10384,NLA22_TX-10166,6/22/2022,1,TX,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,74599.76,42,1
1/10/2025,2020584,NLA_IN-10291,NLA22_IN-10145,7/12/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,724.44,27,1
1/10/2025,2020754,NLA_IN-10298,NLA22_IN-10152,7/11/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,962.02,44,1
1/10/2025,2021580,NLA_WA-10169,NLA22_WA-10058,8/24/2022,1,WA,PHYX,4008,ACHNANTHIDIUM,DIATOM,52,15989.8,118,1
1/10/2025,2021033,NLA_MN-10154,NLA22_MN-10013,7/27/2022,1,MN,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,211.01,7,1
1/10/2025,2021449,NLA_NC-10058,NLA22_NC-10002,8/11/2022,1,NC,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,295.16,15,1
1/10/2025,2021561,NLA_TX-10348,NLA22_TX-10130,8/23/2022,1,TX,PHYX,4008,ACHNANTHIDIUM,DIATOM,5,19037.59,321,1
1/10/2025,2021522,NLA_MO-10110,NLA22_MO-10041,8/17/2022,1,MO,PHYX,4008,ACHNANTHIDIUM,DIATOM,21,3687.61,114,1
1/10/2025,2020627,NLA_WA-10122,NLA22_WA-10012,6/28/2022,1,WA,PHYX,4008,ACHNANTHIDIUM,DIATOM,4,2610.17,21,1
1/10/2025,2020343,NLA_VA-10056,NLA22_VA-10002,6/8/2022,1,VA,PHYX,4008,ACHNANTHIDIUM,DIATOM,4,7816.4,56,1
1/10/2025,2021683,NLA_CA-10262,NLA22_CA-10103,9/7/2022,1,CA,PHYX,4008,ACHNANTHIDIUM,DIATOM,36,3179.31,125,1
1/10/2025,2020370,NLA_MI-10247,NLA22_MI-10027,6/8/2022,1,MI,PHYX,4008,ACHNANTHIDIUM,DIATOM,12,3862.22,28,1
1/10/2025,2020653,NLA_MT-10279,NLA22_MT-10027,6/28/2022,1,MT,PHYX,4008,ACHNANTHIDIUM,DIATOM,4,2195.33,43,1
1/10/2025,2020449,NLA_MO-10028,NES22-10140,6/15/2022,1,MO,PHYX,4008,ACHNANTHIDIUM,DIATOM,34,3805.11,65,1
1/10/2025,2021053,NLA_OR-10298,NLA22_OR-10171,7/27/2022,1,OR,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,73.4,2,1
1/10/2025,2020564,NLA_IN-10035,NES22-10075,6/21/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,157.17,4,1
1/10/2025,2020806,NLA_MI-10249,NLA22_MI-10029,7/13/2022,1,MI,PHYX,4008,ACHNANTHIDIUM,DIATOM,4,223.29,7,1
1/10/2025,2021848,NLA_TX-10017,NES22-10110,9/29/2022,1,TX,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,1842.5,43,1
1/10/2025,2021083,NLA_AL-10068,NLA22_AL-10014,7/29/2022,1,AL,PHYX,4008,ACHNANTHIDIUM,DIATOM,6,9952.49,267,1
1/10/2025,2021483,NLA_MT-10263,NLA22_MT-10110,8/14/2022,1,MT,PHYX,4008,ACHNANTHIDIUM,DIATOM,13,916.88,21,1
1/10/2025,2020683,NLA_MO-10062,NLA22_MO-10002,6/29/2022,1,MO,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,393.81,12,1
1/10/2025,2020913,NLA_GA-10111,NLA22_GA-10061,7/19/2022,1,GA,PHYX,4008,ACHNANTHIDIUM,DIATOM,5,3826.63,32,1
1/10/2025,2021631,NLA_OK-10208,NLA22_OK-10026,8/30/2022,1,OK,PHYX,4008,ACHNANTHIDIUM,DIATOM,24,3140.34,133,1
1/10/2025,2020758,NLA_MA-10043,NLA22_MA-10019,7/11/2022,1,MA,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,183.48,4,1
1/10/2025,2020800,NLA_PA-10048,NLA22_PA-10014,7/13/2022,2,PA,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,840.96,16,1
1/10/2025,2021738,NLA_MN-10351,NLA22_MN-10044,9/14/2022,1,MN,PHYX,4008,ACHNANTHIDIUM,DIATOM,4,974.05,13,1
1/10/2025,2021502,NLA_MT-10276,NLA22_MT-10024,8/16/2022,1,MT,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,42.25,1,1
1/10/2025,2020316,NLA_CA-10285,NLA22_CA-10126,6/6/2022,1,CA,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,790.29,6,1
1/10/2025,2021004,NLA_MI-10285,NLA22_MI-10139,7/26/2022,1,MI,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,965.34,26,1
1/10/2025,2020406,NLA_NV-10379,NLA22_NV-10235,6/13/2022,1,NV,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,106.96,3,1
1/10/2025,2020837,NLA_TX-10252,NLA22_TX-10063,7/14/2022,1,TX,PHYX,4008,ACHNANTHIDIUM,DIATOM,8,4727.89,40,1
1/10/2025,2020831,NLA_TX-10323,NLA22_TX-10029,7/14/2022,1,TX,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,2008.98,34,1
1/10/2025,2021798,NLA_IN-10008,NES22-10087,9/20/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,16,24262.83,554,1
1/10/2025,2020741,NLA_MI-10277,NLA22_MI-10131,7/8/2022,1,MI,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,338.74,8,1
1/10/2025,2021439,NLA_WI-10228,NLA22_WI-10103,8/10/2022,1,WI,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,917.46,21,1
1/10/2025,2021039,NLA_ID-10186,NLA22_ID-10027,7/27/2022,1,ID,PHYX,4008,ACHNANTHIDIUM,DIATOM,3,454.53,11,1
1/10/2025,2021156,NLA_SD-10338,NLA22_SD-10152,8/4/2022,1,SD,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,9977.16,198,1
1/10/2025,2021705,NLA_TN-10068,NLA22_TN-10026,9/8/2022,1,TN,PHYX,4008,ACHNANTHIDIUM,DIATOM,8,5578.54,138,1
1/10/2025,2021758,NLA_AL-10060,NLA22_AL-10019,9/15/2022,1,AL,PHYX,4008,ACHNANTHIDIUM,DIATOM,7,6101.53,151,1
1/10/2025,2020625,NLA_IN-10292,NLA22_IN-10146,7/7/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,47,30732.74,1001,1
1/10/2025,2021455,NLA_IN-10172,NLA22_IN-10035,8/11/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,113.94,3,1
1/10/2025,2020540,NLA_ME-10099,NLA22_ME-10030,6/22/2022,1,ME,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,237.85,3,1
1/10/2025,2020930,NLA_MS-10058,NLA22_MS-10018,7/20/2022,1,MS,PHYX,4008,ACHNANTHIDIUM,DIATOM,1,29465.09,227,1
1/10/2025,2021176,NLA_MO-10081,NLA22_MO-10029,8/4/2022,1,MO,PHYX,4008,ACHNANTHIDIUM,DIATOM,17,35826.98,767,1
1/10/2025,2020983,NLA_CO-10113,NLA22_CO-10015,7/24/2022,1,CO,PHYX,4008,ACHNANTHIDIUM,DIATOM,6,147.91,5,1
1/10/2025,2021825,NLA_NE-10304,NLA22_NE-10140,9/21/2022,1,NE,PHYX,4008,ACHNANTHIDIUM,DIATOM,27,3871.05,48,1
1/10/2025,2020567,NLA_FL-10074,NES22-10033,6/23/2022,1,FL,PHYX,4008,ACHNANTHIDIUM,DIATOM,2,468.19,20,1
1/10/2025,2020701,NLA_IN-10305,NLA22_IN-10159,6/30/2022,1,IN,PHYX,4008,ACHNANTHIDIUM,DIATOM,9,321.51,10,1
1/10/2025,2020755,NLA_MI-10155,NLA22_MI-10010,7/11/2022,1,MI,PHYX,4008,ACHNANTHIDIUM,DIATOM,7,744.13,25,1
1/10/2025,2021478,NLA_SC-10065,NLA22_SC-10030,8/14/2022,1,SC,PHYX,4008,ACHNANTHIDIUM,DIATOM,406,3439979.43,72268,1
1/10/2025,2021838,NLA_MO-10120,NLA22_MO-10051,9/26/2022,1,MO,PHYX,4012,AMPHIPLEURA,DIATOM,1,10802.27,3,1
1/10/2025,2021073,NLA_SD-10357,NLA22_SD-10171,7/28/2022,1,SD,PHYX,4012,AMPHIPLEURA,DIATOM,1,13537.47,5,1
1/10/2025,2020609,NLA_IN-10165,NLA22_IN-10027,7/8/2022,1,IN,PHYX,4012,AMPHIPLEURA,DIATOM,9,18333.13,13,1
1/10/2025,2021573,NLA_ID-10181,NLA22_ID-10022,8/23/2022,1,ID,PHYX,4015,FRUSTULIA,DIATOM,1,11453.44,5,1
1/10/2025,2020644,NLA_MI-10246,NLA22_MI-10026,6/28/2022,1,MI,PHYX,4015,FRUSTULIA,DIATOM,5,116563.63,20,1
1/10/2025,2021567,NLA_CA-10227,NLA22_CA-10030,8/22/2022,1,CA,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,7,8839.08,5,1
1/10/2025,2020678,NLA_OK-10237,NLA22_OK-10105,6/29/2022,1,OK,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,24,327155.82,977,1
1/10/2025,2021555,,NES22-10010,8/23/2022,1,,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,160,645109.95,554,1
1/10/2025,2021745,NLA_IN-10302,NLA22_IN-10156,9/14/2022,1,IN,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,11,72151.1,125,1
1/10/2025,2021841,NLA_MO-10072,NLA22_MO-10020,9/27/2022,1,MO,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,9,4810.72,8,1
1/10/2025,2020780,NLA_SD-10257,NLA22_SD-10021,7/12/2022,1,SD,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,85,548497.95,1783,1
1/10/2025,2020935,NLA_MI-10051,NES22-10070,7/20/2022,1,MI,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,1,22051.44,21,1
1/10/2025,2021674,NLA_CA-10304,NLA22_CA-10145,9/6/2022,1,CA,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,41,913351.32,1064,1
1/10/2025,2020649,NLA_CT-10060,NLA22_CT-10007,8/2/2022,1,CT,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,4,139180.5,138,1
1/10/2025,2020620,NLA_IN-10180,NLA22_IN-10043,6/28/2022,1,IN,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,6,23557.46,29,1
1/10/2025,2021491,NLA_GA-10115,NLA22_GA-10065,8/16/2022,1,GA,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,7,78492.88,182,1
1/10/2025,2021009,NLA_VT-10031,NLA22_VT-10012,7/26/2022,1,VT,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,30,97560.05,80,1
1/10/2025,2021492,NLA_NJ-10040,NLA22_NJ-10008,8/18/2022,1,NJ,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,3,22740.52,31,1
1/10/2025,2021170,NLA_PA-10023,NES22-10016,8/4/2022,1,PA,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,12,33403.32,33,1
1/10/2025,2021026,NLA_KS-10126,NLA22_KS-10050,7/26/2022,1,KS,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,41,31800.81,44,1
1/10/2025,2020941,NLA_NY-10073,NLA22_NY-10037,7/20/2022,1,NY,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,14,110256.77,166,1
1/10/2025,2021470,NLA_OR-10176,NLA22_OR-10061,8/10/2022,1,OR,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,2,469.97,1,1
1/10/2025,2021113,NLA_IN-10187,NLA22_IN-10050,8/1/2022,1,IN,PHYX,4018,AULACOSEIRA AMBIGUA,DIATOM,4,7785.01,11,1
1/10/2025,2021000,NLA_MN-10146,NLA22_MN-10005,7/25/2022,1,MN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,77,1383360.57,1929,1
1/10/2025,2020587,NLA_TX-10324,NLA22_TX-10030,6/23/2022,1,TX,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,3,431142.27,71,1
1/10/2025,2021119,NLA_OK-10204,NLA22_OK-10022,8/2/2022,1,OK,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,16147.11,6,1
1/10/2025,2020628,NLA_AR-10036,NLA22_AR-10011,6/27/2022,1,AR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,7,5027182.58,169,1
1/10/2025,2021652,NLA_MN-10049,NES22-10065,8/31/2022,1,MN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,3,20100.31,17,1
1/10/2025,2020489,NLA_CA-10174,NLA22_CA-10017,6/20/2022,1,CA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,13,47778.03,45,1
1/10/2025,2021134,NLA_MD-10078,NLA22_MD-10051,8/2/2022,1,MD,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,25284.98,38,1
1/10/2025,2020575,NLA_KY-10063,NLA22_KY-10007,6/23/2022,1,KY,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,68896.38,72,1
1/10/2025,2021701,NLA_IL-10062,NLA22_IL-10011,9/8/2022,1,IL,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,46,319615.03,573,1
1/10/2025,2020926,NLA_NE-10234,NLA22_NE-10070,7/19/2022,1,NE,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,147,28292371.12,7455,1
1/10/2025,2020546,NLA_FL-10035,NES22-10040,6/22/2022,1,FL,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,4,14064.56,17,1
1/10/2025,2021783,NLA_NY-10005,NES22-10012,9/19/2022,1,NY,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,23,114980.1,162,1
1/10/2025,2021539,NLA_ME-10024,NES22-10005,8/18/2022,1,ME,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,3,9021.03,11,1
1/10/2025,2021653,NLA_MN-10076,NES22-10077,8/31/2022,1,MN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,8,37548.17,33,1
1/10/2025,2020629,NLA_AR-10058,NLA22_AR-10027,6/28/2022,1,AR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,16,36534.87,22,1
1/10/2025,2020560,NLA_KS-10141,NLA22_KS-10065,6/22/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,17,24333.85,21,1
1/10/2025,2020463,NLA_AR-10065,NLA22_AR-10034,6/16/2022,1,AR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,17615.03,35,1
1/10/2025,2021610,NLA_TN-10049,NLA22_TN-10011,8/25/2022,2,TN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,22,97568.55,224,1
1/10/2025,2020521,NLA_KS-10133,NLA22_KS-10057,6/21/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,7,53311.37,26,1
1/10/2025,2021641,NLA_KS-10152,NLA22_KS-10076,8/30/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,20,128289,608,1
1/10/2025,2020958,NLA_IN-10197,NLA22_IN-10060,7/20/2022,1,IN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,5,360308.76,472,1
1/10/2025,2020407,NLA_WY-10118,NLA22_WY-10033,6/13/2022,1,WY,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,22,19372992605,4569,1
1/10/2025,2020615,NLA_LA-10545,NLA22_LA-10409,6/27/2022,1,LA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,10,14652,17,1
1/10/2025,2020514,NLA_CA-10254,NLA22_CA-10095,6/21/2022,1,CA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,25,163678.41,173,1
1/10/2025,2021077,NLA_WI-10229,NLA22_WI-10104,7/27/2022,1,WI,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,8,102297.27,166,1
1/10/2025,2020751,NLA_ND-10028,NES22-10162,7/10/2022,1,ND,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,1199,20010877.74,20749,1
1/10/2025,2021054,NLA_CA-10235,NLA22_CA-10038,7/27/2022,1,CA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,77,496620.58,615,1
1/10/2025,2020693,NLA_KY-10025,NES22-10047,6/30/2022,1,KY,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,32,247031.97,307,1
1/10/2025,2021178,NLA_WI-10249,NLA22_WI-10124,8/2/2022,1,WI,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,17,133685.52,336,1
1/10/2025,2021139,NLA_TX-10357,NLA22_TX-10139,8/3/2022,1,TX,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,3,76331.76,76,1
1/10/2025,2020780,NLA_SD-10257,NLA22_SD-10021,7/12/2022,1,SD,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,70,1321910.02,1468,1
1/10/2025,2021786,NLA_IL-10071,NLA22_IL-10020,9/18/2022,1,IL,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,63,3207477.42,4673,1
1/10/2025,2021704,NLA_AR-10068,NLA22_AR-10037,9/7/2022,1,AR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,45,111087.64,632,1
1/10/2025,2021004,NLA_MI-10285,NLA22_MI-10139,7/26/2022,1,MI,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,16,61853.61,210,1
1/10/2025,2020860,NLA_KS-10151,NLA22_KS-10075,7/17/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,34,1923110.74,785,1
1/10/2025,2021504,NLA_MI-10037,NES22-10063,8/16/2022,1,MI,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,3,66056.38,125,1
1/10/2025,2020990,NLA_ID-10013,NES22-10202,7/25/2022,1,ID,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,20,48720.74,61,1
1/10/2025,2021839,NLA_DE-10063,NLA22_DE-10030,9/26/2022,1,DE,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,14,752357.4,1038,1
1/10/2025,2021026,NLA_KS-10126,NLA22_KS-10050,7/26/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,58,64964.02,62,1
1/10/2025,2021627,NLA_AR-10044,NLA22_AR-10019,8/29/2022,1,AR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,21,86771.11,177,1
1/10/2025,2021079,NLA_DE-10038,NLA22_DE-10004,7/28/2022,1,DE,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,1540,10919425.96,9363,1
1/10/2025,2020551,NLA_TX-10234,NLA22_TX-10020,6/22/2022,1,TX,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,5,19096868.65,232,1
1/10/2025,2021722,NLA_AR-10036,NLA22_AR-10011,9/12/2022,2,AR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,26,751303.93,2062,1
1/10/2025,2021828,NLA_CA-10037,NES22-10196,9/21/2022,1,CA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,10088.8,18,1
1/10/2025,2021510,NLA_GA-10131,NLA22_GA-10081,8/17/2022,1,GA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,4,131662.57,208,1
1/10/2025,2021545,NLA_OH-10069,NLA22_OH-10005,8/22/2022,2,OH,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,83339.86,134,1
1/10/2025,2021501,NLA_TX-10279,NLA22_TX-10090,8/16/2022,1,TX,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,16,71047.39,297,1
1/10/2025,2020577,NLA_IA-10094,NLA22_IA-10011,6/23/2022,1,IA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,4423.12,23,1
1/10/2025,2020544,NLA_OK-10216,NLA22_OK-10034,6/20/2022,1,OK,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,74,2347417.14,1246,1
1/10/2025,2021672,NLA_KS-10140,NLA22_KS-10064,8/31/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,125575.76,233,1
1/10/2025,2020726,NLA_OK-10231,NLA22_OK-10099,7/6/2022,1,OK,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,64,55355.79,201,1
1/10/2025,2021035,NLA_MN-10071,NES22-10081,7/27/2022,1,MN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,9786.11,42,1
1/10/2025,2020974,NLA_SD-10346,NLA22_SD-10160,7/21/2022,1,SD,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,7,76391.08,66,1
1/10/2025,2021709,NLA_GA-10142,NLA22_GA-10092,9/9/2022,1,GA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,113,328466.91,522,1
1/10/2025,2021555,,NES22-10010,8/23/2022,1,,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,5,40374.84,17,1
1/10/2025,2020676,NLA_SD-10349,NLA22_SD-10163,6/29/2022,1,SD,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,4995,10,1
1/10/2025,2020700,NLA_DE-10035,NLA22_DE-10001,6/30/2022,2,DE,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,3,125494.46,240,1
1/10/2025,2020535,NLA_FL-10061,NES22-10037,6/22/2022,1,FL,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,25048.69,96,1
1/10/2025,2020941,NLA_NY-10073,NLA22_NY-10037,7/20/2022,1,NY,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,11,307563.36,131,1
1/10/2025,2020948,NLA_NH-10051,NLA22_NH-10008,7/21/2022,1,NH,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,7,42856.21,47,1
1/10/2025,2021499,NLA_OR-10158,NLA22_OR-10042,8/16/2022,1,OR,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,294,363908.55,1473,1
1/10/2025,2020839,NLA_DE-10059,NLA22_DE-10026,7/14/2022,1,DE,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,10,67853.8,173,1
1/10/2025,2021674,NLA_CA-10304,NLA22_CA-10145,9/6/2022,1,CA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,60,2555492.72,1558,1
1/10/2025,2021110,NLA_MO-10062,NLA22_MO-10002,7/27/2022,2,MO,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,260,362297.65,1636,1
1/10/2025,2021644,NLA_AL-10095,NLA22_AL-10046,8/30/2022,1,AL,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,6329.78,10,1
1/10/2025,2021798,NLA_IN-10008,NES22-10087,9/20/2022,1,IN,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,7,155415.92,242,1
1/10/2025,2020968,NLA_KS-10147,NLA22_KS-10071,7/20/2022,1,KS,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,2,24590.73,35,1
1/10/2025,2021683,NLA_CA-10262,NLA22_CA-10103,9/7/2022,1,CA,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,11,9419.13,38,1
1/10/2025,2020619,NLA_OK-10180,NLA22_OK-10069,6/27/2022,1,OK,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,113,203894.17,559,1
1/10/2025,2021464,NLA_DE-10002,NLA22_DE-10005,8/11/2022,1,DE,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,5,472165.58,769,1
1/10/2025,2020526,NLA_NV-10228,NLA22_NV-10079,6/21/2022,1,NV,PHYX,4019,AULACOSEIRA GRANULATA,DIATOM,57,77575.87,82,1
