PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,TARGET_TAXON,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES_EPITHET,SPECIES_NAME
1/13/2025,4493,GREEN ALGAE,PLANCTONEMA LAUTERBORNII,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,PLANCTONEMA,LAUTERBORNII,PLANCTONEMA LAUTERBORNII
1/13/2025,4494,GREEN ALGAE,RADIOFILUM CONJUNCTIVUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SPHAEROPLEACEAE,RADIOFILUM,CONJUNCTIVUM,RADIOFILUM CONJUNCTIVUM
1/13/2025,4495,GREEN ALGAE,RAPHIDONEMA NIVALE,CHLOROPHYTA,TREBOUXIOPHYCEAE,PRASIOLALES,KOLIELLACEAE,RAPHIDONEMA,NIVALE,RAPHIDONEMA NIVALE
1/13/2025,4496,GREEN ALGAE,STICHOCOCCUS,CHLOROPHYTA,TREBOUXIOPHYCEAE,PRASIOLALES,STICHOCOCCACEAE,STICHOCOCCUS,,
1/13/2025,4497,GREEN ALGAE,ULOTHRIX SUBCONSTRICTA,CHLOROPHYTA,ULVOPHYCEAE,ULOTRICHALES,ULOTRICHACEAE,ULOTHRIX,SUBCONSTRICTA,ULOTHRIX SUBCONSTRICTA
1/13/2025,4498,GREEN ALGAE,ULOTHRIX SUBTILISSIMA,CHLOROPHYTA,ULVOPHYCEAE,ULOTRICHALES,ULOTRICHACEAE,ULOTHRIX,SUBTILISSIMA,ULOTHRIX SUBTILISSIMA
1/13/2025,4499,GREEN ALGAE,ULOTHRIX VARIABILIS,CHLOROPHYTA,ULVOPHYCEAE,ULOTRICHALES,ULOTRICHACEAE,ULOTHRIX,VARIABILIS,ULOTHRIX VARIABILIS
1/13/2025,4500,GREEN ALGAE,ULOTHRIX ZONATA,CHLOROPHYTA,ULVOPHYCEAE,ULOTRICHALES,ULOTRICHACEAE,ULOTHRIX,ZONATA,ULOTHRIX ZONATA
1/13/2025,4501,GREEN ALGAE,ULOTHRIX,CHLOROPHYTA,ULVOPHYCEAE,ULOTRICHALES,ULOTRICHACEAE,ULOTHRIX,,
1/13/2025,4502,UNDETERMINED,GONYOSTOMUM DEPRESSUM,HETEROKONTOPHYTA,RAPHIDOPHYCEAE,CHATTONELLALES,VACUOLARIACEAE,GONYOSTOMUM,DEPRESSUM,GONYOSTOMUM DEPRESSUM
1/13/2025,4503,UNDETERMINED,GONYOSTOMUM SEMEN,HETEROKONTOPHYTA,RAPHIDOPHYCEAE,CHATTONELLALES,VACUOLARIACEAE,GONYOSTOMUM,SEMEN,GONYOSTOMUM SEMEN
1/13/2025,4504,UNDETERMINED,GONYOSTOMUM,HETEROKONTOPHYTA,RAPHIDOPHYCEAE,CHATTONELLALES,VACUOLARIACEAE,GONYOSTOMUM,,
1/13/2025,4505,GREEN ALGAE,EUDORINA ELEGANS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,VOLVOCACEAE,EUDORINA,ELEGANS,EUDORINA ELEGANS
1/13/2025,4506,GREEN ALGAE,EUDORINA,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,VOLVOCACEAE,EUDORINA,,
1/13/2025,4507,GREEN ALGAE,GONIUM PECTORALE,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,GONIACEAE,GONIUM,PECTORALE,GONIUM PECTORALE
1/13/2025,4508,GREEN ALGAE,GONIUM SOCIALE,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,GONIACEAE,GONIUM,SOCIALE,GONIUM SOCIALE
1/13/2025,4509,GREEN ALGAE,GONIUM,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,GONIACEAE,GONIUM,,
1/13/2025,4510,GREEN ALGAE,PANDORINA MORUM,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,VOLVOCACEAE,PANDORINA,MORUM,PANDORINA MORUM
1/13/2025,4511,GREEN ALGAE,PANDORINA,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,VOLVOCACEAE,PANDORINA,,
1/13/2025,4512,GREEN ALGAE,PLEODORINA,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,VOLVOCACEAE,PLEODORINA,,
1/13/2025,4513,GREEN ALGAE,VOLVOX,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,VOLVOCACEAE,VOLVOX,,
1/13/2025,4514,GREEN ALGAE,MOUGEOTIA,CHAROPHYTA,ZYGNEMATOPHYCEAE,ZYGNEMATALES,ZYGNEMATACEAE,MOUGEOTIA,,
1/13/2025,4515,GREEN ALGAE,SPIROGYRA,CHAROPHYTA,ZYGNEMATOPHYCEAE,SPIROGYRALES,SPIROGYRACEAE,SPIROGYRA,,
1/13/2025,4516,GREEN ALGAE,ZYGNEMA,CHAROPHYTA,ZYGNEMATOPHYCEAE,ZYGNEMATALES,ZYGNEMATACEAE,ZYGNEMA,,
1/13/2025,4517,GREEN ALGAE,VOLVOCALES,CHLOROPHYTA,CHLOROPHYCEAE,VOLVOCALES,,,,
1/13/2025,4518,GREEN ALGAE,ZYGNEMATALES,CHAROPHYTA,ZYGNEMATOPHYCEAE,ZYGNEMATALES,,,,
1/13/2025,4519,GREEN ALGAE,CHLOROPHYCEAE,CHLOROPHYTA,CHLOROPHYCEAE,,,,,
1/13/2025,4520,GOLDEN ALGAE,CHROMULINA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHROMULINACEAE,CHROMULINA,,
1/13/2025,4521,GOLDEN ALGAE,KEPHYRION RUBI-CLAUSTRI,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHRYSOCOCCACEAE,KEPHYRION,RUBI-CLAUSTRI,KEPHYRION RUBI-CLAUSTRI
1/13/2025,4522,GOLDEN ALGAE,KEPHYRION,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHRYSOCOCCACEAE,KEPHYRION,,
1/13/2025,4523,GOLDEN ALGAE,CHRYSOCAPSELLA PLANCTONICA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHRYSOCAPSACEAE,CHRYSOCAPSELLA,PLANCTONICA,CHRYSOCAPSELLA PLANCTONICA
1/13/2025,4524,GOLDEN ALGAE,CHRYSOCOCCUS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHRYSOCOCCACEAE,CHRYSOCOCCUS,,
1/13/2025,4525,GOLDEN ALGAE,DICTYOCHA,HETEROKONTOPHYTA,DICTYOCHOPHYCEAE,DICTYOCHALES,DICTYOCHACEAE,DICTYOCHA,,
1/13/2025,4526,GOLDEN ALGAE,DINOBRYON BAVARICUM,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,BAVARICUM,DINOBRYON BAVARICUM
1/13/2025,4527,GOLDEN ALGAE,DINOBRYON CRENULATUM,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,CRENULATUM,DINOBRYON CRENULATUM
1/13/2025,4528,GOLDEN ALGAE,DINOBRYON CYLINDRICUM,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,CYLINDRICUM,DINOBRYON CYLINDRICUM
1/13/2025,4529,GOLDEN ALGAE,DINOBRYON DIVERGENS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,DIVERGENS,DINOBRYON DIVERGENS
1/13/2025,4530,GOLDEN ALGAE,DINOBRYON SERTULARIA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,SERTULARIA,DINOBRYON SERTULARIA
1/13/2025,4531,GOLDEN ALGAE,DINOBRYON SOCIALE,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,SOCIALE,DINOBRYON SOCIALE
1/13/2025,4532,GOLDEN ALGAE,DINOBRYON,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,DINOBRYON,,
1/13/2025,4533,GOLDEN ALGAE,PSEUDOKEPHYRION PSUEDOSPIRALE,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,PSEUDOKEPHYRION,PSUEDOSPIRALE,PSEUDOKEPHYRION PSUEDOSPIRALE
1/13/2025,4534,GOLDEN ALGAE,PSEUDOKEPHYRION,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,PSEUDOKEPHYRION,,
1/13/2025,4535,GOLDEN ALGAE,OCHROMONAS PYRIFORMIS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,OCHROMONADALES,OCHROMONADACEAE,OCHROMONAS,PYRIFORMIS,OCHROMONAS PYRIFORMIS
1/13/2025,4536,GOLDEN ALGAE,OCHROMONAS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,OCHROMONADALES,OCHROMONADACEAE,OCHROMONAS,,
1/13/2025,4537,GOLDEN ALGAE,UROGLENA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,OCHROMONADALES,OCHROMONADACEAE,UROGLENA,,
1/13/2025,4538,GOLDEN ALGAE,PSEUDOPEDINELLA PYRIFORMIS,HETEROKONTOPHYTA,DICTYOCHOPHYCEAE,PEDINELLALES,ACTINOMONADACEAE,PSEUDOPEDINELLA,PYRIFORMIS,PSEUDOPEDINELLA PYRIFORMIS
1/13/2025,4539,GOLDEN ALGAE,BITRICHIA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHRYSOSACCALES,STYLOCOCCACEAE,BITRICHIA,,
1/13/2025,4541,GOLDEN ALGAE,MALLOMONAS PRODUCTA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,SYNURALES,MALLOMONADACEAE,MALLOMONAS,PRODUCTA,MALLOMONAS PRODUCTA
1/13/2025,4542,GOLDEN ALGAE,MALLOMONAS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,SYNURALES,MALLOMONADACEAE,MALLOMONAS,,
1/13/2025,4543,GOLDEN ALGAE,SYNURA UVELLA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,SYNURALES,MALLOMONADACEAE,SYNURA,UVELLA,SYNURA UVELLA
1/13/2025,4544,GOLDEN ALGAE,SYNURA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,SYNURALES,MALLOMONADACEAE,SYNURA,,
1/13/2025,4545,GOLDEN ALGAE,CHRYSOPHYCEAE,HETEROKONTOPHYTA,CHRYSOPHYCEAE,,,,,
1/13/2025,4546,CRYPTOPHYTES,CHROOMONAS ACUTA,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,HEMISELMIDACEAE,CHROOMONAS,ACUTA,CHROOMONAS ACUTA
1/13/2025,4547,CRYPTOPHYTES,CHROOMONAS NORDSTEDTII,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,HEMISELMIDACEAE,CHROOMONAS,NORDSTEDTII,CHROOMONAS NORDSTEDTII
1/13/2025,4548,CRYPTOPHYTES,CHROOMONAS ROSENBERGII,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,HEMISELMIDACEAE,CHROOMONAS,ROSENBERGII,CHROOMONAS ROSENBERGII
1/13/2025,4549,CRYPTOPHYTES,CHROOMONAS,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,HEMISELMIDACEAE,CHROOMONAS,,
1/13/2025,4550,CRYPTOPHYTES,CRYPTOMONAS ANOMALA,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,ANOMALA,CRYPTOMONAS ANOMALA
1/13/2025,4551,CRYPTOPHYTES,CRYPTOMONAS CURVATA,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,CURVATA,CRYPTOMONAS CURVATA
1/13/2025,4552,CRYPTOPHYTES,CRYPTOMONAS EROSA,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,EROSA,CRYPTOMONAS EROSA
1/13/2025,4553,CRYPTOPHYTES,CRYPTOMONAS MARSSONII,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,MARSSONII,CRYPTOMONAS MARSSONII
1/13/2025,4554,CRYPTOPHYTES,CRYPTOMONAS OVATA,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,OVATA,CRYPTOMONAS OVATA
1/13/2025,4555,CRYPTOPHYTES,CRYPTOMONAS PLATYURIS,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,PLATYURIS,CRYPTOMONAS PLATYURIS
1/13/2025,4556,CRYPTOPHYTES,CRYPTOMONAS RICHEI,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,RICHEI,CRYPTOMONAS RICHEI
1/13/2025,4557,CRYPTOPHYTES,CRYPTOMONAS,CRYPTISTA,CRYPTOPHYCEAE,CRYPTOMONADALES,CRYPTOMONADACEAE,CRYPTOMONAS,,
1/13/2025,4558,CRYPTOPHYTES,KOMMA CAUDATA,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,HEMISELMIDACEAE,KOMMA,CAUDATA,KOMMA CAUDATA
1/13/2025,4559,CRYPTOPHYTES,PLAGIOSELMIS NANNOPLANCTICA,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,GEMINIGERACEAE,PLAGIOSELMIS,NANNOPLANCTICA,PLAGIOSELMIS NANNOPLANCTICA
1/13/2025,4560,CRYPTOPHYTES,RHODOMONAS LACUSTRIS,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,PYRENOMONADACEAE,RHODOMONAS,LACUSTRIS,RHODOMONAS LACUSTRIS
1/13/2025,4561,CRYPTOPHYTES,RHODOMONAS,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,PYRENOMONADACEAE,RHODOMONAS,,
1/13/2025,4562,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTISTA,CRYPTOPHYCEAE,,,,,
1/13/2025,4563,CYANOBACTERIA,KOMVOPHORON BREVE,CYANOBACTERIA,CYANOPHYCEAE,GOMONTIELLALES,GOMONTIELLACEAE,KOMVOPHORON,BREVE,KOMVOPHORON BREVE
1/13/2025,4564,CYANOBACTERIA,KOMVOPHORON CONSTRICTUM,CYANOBACTERIA,CYANOPHYCEAE,GOMONTIELLALES,GOMONTIELLACEAE,KOMVOPHORON,CONSTRICTUM,KOMVOPHORON CONSTRICTUM
1/13/2025,4565,CYANOBACTERIA,KOMVOPHORON SKUJAE,CYANOBACTERIA,CYANOPHYCEAE,GOMONTIELLALES,GOMONTIELLACEAE,KOMVOPHORON,SKUJAE,KOMVOPHORON SKUJAE
1/13/2025,4566,CYANOBACTERIA,KOMVOPHORON,CYANOBACTERIA,CYANOPHYCEAE,GOMONTIELLALES,GOMONTIELLACEAE,KOMVOPHORON,,
1/13/2025,4567,CYANOBACTERIA,APHANOCAPSA CONFERTA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,CONFERTA,APHANOCAPSA CONFERTA
1/13/2025,4568,CYANOBACTERIA,APHANOCAPSA DELICATISSIMA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,DELICATISSIMA,APHANOCAPSA DELICATISSIMA
1/13/2025,4569,CYANOBACTERIA,APHANOCAPSA ELACHISTA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,ELACHISTA,APHANOCAPSA ELACHISTA
1/13/2025,4570,CYANOBACTERIA,APHANOCAPSA HOLSATICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,HOLSATICA,APHANOCAPSA HOLSATICA
1/13/2025,4571,CYANOBACTERIA,APHANOCAPSA INCERTA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,INCERTA,APHANOCAPSA INCERTA
1/13/2025,4572,CYANOBACTERIA,APHANOCAPSA PARASITICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,PARASITICA,APHANOCAPSA PARASITICA
1/13/2025,4573,CYANOBACTERIA,APHANOCAPSA PLANCTONICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,PLANCTONICA,APHANOCAPSA PLANCTONICA
1/13/2025,4574,CYANOBACTERIA,APHANOCAPSA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOCAPSA,,
1/13/2025,4575,CYANOBACTERIA,APHANOTHECE CLATHRATA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOTHECE,CLATHRATA,APHANOTHECE CLATHRATA
1/13/2025,4576,CYANOBACTERIA,APHANOTHECE ENDOPHYTICA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOTHECE,ENDOPHYTICA,APHANOTHECE ENDOPHYTICA
1/13/2025,4577,CYANOBACTERIA,APHANOTHECE SMITHII,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOTHECE,SMITHII,APHANOTHECE SMITHII
1/13/2025,4578,CYANOBACTERIA,APHANOTHECE,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,APHANOTHECE,,
1/13/2025,4579,CYANOBACTERIA,ASTEROCAPSA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,ASTEROCAPSA,,
1/13/2025,4580,CYANOBACTERIA,CHONDROCYSTIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,PLEUROCAPSACEAE,CHONDROCYSTIS,,
1/13/2025,4581,CYANOBACTERIA,CHROOCOCCUS APHANOCAPSOIDES,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,APHANOCAPSOIDES,CHROOCOCCUS APHANOCAPSOIDES
1/13/2025,4582,CYANOBACTERIA,CHROOCOCCUS DISPERSUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,DISPERSUS,CHROOCOCCUS DISPERSUS
1/13/2025,4583,CYANOBACTERIA,CHROOCOCCUS DISTANS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,DISTANS,CHROOCOCCUS DISTANS
1/13/2025,4584,CYANOBACTERIA,CHROOCOCCUS GLOBOSUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,GLOBOSUS,CHROOCOCCUS GLOBOSUS
1/13/2025,4585,CYANOBACTERIA,CHROOCOCCUS LIMNETICUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,LIMNETICUS,CHROOCOCCUS LIMNETICUS
1/13/2025,4586,CYANOBACTERIA,CHROOCOCCUS MICROSCOPICUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,MICROSCOPICUS,CHROOCOCCUS MICROSCOPICUS
1/13/2025,4587,CYANOBACTERIA,CHROOCOCCUS MINIMUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,MINIMUS,CHROOCOCCUS MINIMUS
1/13/2025,4588,CYANOBACTERIA,CHROOCOCCUS MINOR,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,MINOR,CHROOCOCCUS MINOR
1/13/2025,4589,CYANOBACTERIA,CHROOCOCCUS MINUTUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,MINUTUS,CHROOCOCCUS MINUTUS
1/13/2025,4590,CYANOBACTERIA,CHROOCOCCUS PLANCTONICUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,PLANCTONICUS,CHROOCOCCUS PLANCTONICUS
1/13/2025,4591,CYANOBACTERIA,CHROOCOCCUS PRESCOTTII,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,PRESCOTTII,CHROOCOCCUS PRESCOTTII
1/13/2025,4592,CYANOBACTERIA,CHROOCOCCUS TURGIDUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,TURGIDUS,CHROOCOCCUS TURGIDUS
1/13/2025,4593,CYANOBACTERIA,CHROOCOCCUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CHROOCOCCUS,,
1/13/2025,4594,CYANOBACTERIA,COELOSPHAERIUM KUETZINGIANUM,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,COELOSPHAERIUM,KUETZINGIANUM,COELOSPHAERIUM KUETZINGIANUM
1/13/2025,4595,CYANOBACTERIA,COELOSPHAERIUM MICROPORUM,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,COELOSPHAERIUM,MICROPORUM,COELOSPHAERIUM MICROPORUM
1/13/2025,4596,CYANOBACTERIA,COELOSPHAERIUM NAEGELIANUM,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,COELOSPHAERIUM,NAEGELIANUM,COELOSPHAERIUM NAEGELIANUM
1/13/2025,4597,CYANOBACTERIA,COELOSPHAERIUM,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,COELOSPHAERIUM,,
1/13/2025,4598,CYANOBACTERIA,CYANOKYBUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CYANOKYBUS,,
1/13/2025,4599,CYANOBACTERIA,CYANOSARCINA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,CYANOSARCINA,,
1/13/2025,4600,CYANOBACTERIA,DACTYLOCOCCOPSIS FASCICULARIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,DACTYLOCOCCOPSIS,FASCICULARIS,DACTYLOCOCCOPSIS FASCICULARIS
1/13/2025,4601,CYANOBACTERIA,DACTYLOCOCCOPSIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,DACTYLOCOCCOPSIS,,
1/13/2025,4602,CYANOBACTERIA,GLOEOCAPSOPSIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCIDIOPSIDALES,ALITERELLACEAE,GLOEOCAPSOPSIS,,
1/13/2025,4603,CYANOBACTERIA,CHLOROGLOEA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCIDIOPSIDALES,ALITERELLACEAE,CHLOROGLOEA,,
1/13/2025,4604,CYANOBACTERIA,RADIOCYSTIS GEMINATA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,RADIOCYSTIS,GEMINATA,RADIOCYSTIS GEMINATA
1/13/2025,4605,CYANOBACTERIA,RADIOCYSTIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,RADIOCYSTIS,,
1/13/2025,4606,CYANOBACTERIA,EUCAPSIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,EUCAPSIS,,
1/13/2025,4607,CYANOBACTERIA,GOMPHOSPHAERIA APONINA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,GOMPHOSPHAERIACEAE,GOMPHOSPHAERIA,APONINA,GOMPHOSPHAERIA APONINA
1/13/2025,4608,CYANOBACTERIA,GOMPHOSPHAERIA LACUSTRIS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,GOMPHOSPHAERIACEAE,GOMPHOSPHAERIA,LACUSTRIS,GOMPHOSPHAERIA LACUSTRIS
1/13/2025,4609,CYANOBACTERIA,GOMPHOSPHAERIA NATANS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,GOMPHOSPHAERIACEAE,GOMPHOSPHAERIA,NATANS,GOMPHOSPHAERIA NATANS
1/13/2025,4610,CYANOBACTERIA,GOMPHOSPHAERIA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,GOMPHOSPHAERIACEAE,GOMPHOSPHAERIA,,
1/13/2025,4611,CYANOBACTERIA,MERISMOPEDIA DANUBIANA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,DANUBIANA,MERISMOPEDIA DANUBIANA
1/13/2025,4612,CYANOBACTERIA,MERISMOPEDIA DUPLEX,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,DUPLEX,MERISMOPEDIA DUPLEX
1/13/2025,4613,CYANOBACTERIA,MERISMOPEDIA ELEGANS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,ELEGANS,MERISMOPEDIA ELEGANS
1/13/2025,4614,CYANOBACTERIA,MERISMOPEDIA GLAUCA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,GLAUCA,MERISMOPEDIA GLAUCA
1/13/2025,4615,CYANOBACTERIA,MERISMOPEDIA MINIMA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,MINIMA,MERISMOPEDIA MINIMA
1/13/2025,4616,CYANOBACTERIA,MERISMOPEDIA PUNCTATA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,PUNCTATA,MERISMOPEDIA PUNCTATA
1/13/2025,4617,CYANOBACTERIA,MERISMOPEDIA TENUISSIMA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,TENUISSIMA,MERISMOPEDIA TENUISSIMA
1/13/2025,4618,CYANOBACTERIA,MERISMOPEDIA TROLLERI,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,TROLLERI,MERISMOPEDIA TROLLERI
1/13/2025,4619,CYANOBACTERIA,MERISMOPEDIA WARMINGIANA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,WARMINGIANA,MERISMOPEDIA WARMINGIANA
